Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate
60,"[[""1.727745302801863e9""], [""1.727745302802026e9""]]","[[""1.727745302888184e9""], [""1.727745303026977e9""]]","[[0.08632111549377441], [0.22495102882385254]]",0.22495102882385254,0.002686023712158203,0.22763705253601074,"[0.015000000000000013, 0.00917, 0.9972200000000001, 0.9950600000000001, 0.00516, 0.03715999999999999, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.995315, 0.99244, 0.004435, 0.037355, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.990035, 0.9848499999999999, 0.015015, 0.04824, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 0.0003300000000000525, 0.000260000000000038, 0.00016000000000000042, 0.0003399999999999931, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.0003549999999999942, 0.00026999999999999247, 0.0005649999999999995, 0.0001449999999999993, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0002649999999999597, 0.0001100000000000545, 1.4999999999999389e-5, 0.0007400000000000045, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 0.00032999999999994145, 0.00025999999999992696, 0.00015999999999999955, 0.00034000000000000696, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.00035500000000010523, 0.00026999999999999247, 0.0005650000000000004, 0.0001449999999999993, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0002649999999999597, 0.00010999999999994348, 1.5000000000001124e-5, 0.0007399999999999976, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[60], [59]]"
61,"[[""1.727745303033617e9""], [""1.727745303033776e9""]]","[[""1.727745303120999e9""], [""1.727745303246904e9""]]","[[0.08738207817077637], [0.21312785148620605]]",0.21312785148620605,0.0033922195434570312,0.21652007102966309,"[0.015000000000000013, 0.00917, 0.9969, 0.9947299999999999, 0.005265000000000001, 0.03757, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.9947400000000001, 0.9918250000000001, 0.004395, 0.03789000000000001, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9893299999999999, 0.9840650000000001, 0.015349999999999999, 0.048775, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 2.999999999997449e-5, 3.0000000000085514e-5, 0.0002649999999999996, 7.000000000000062e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.999999999997449e-5, 6.499999999998174e-5, 0.0006049999999999996, 0.0003899999999999945, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0006900000000000794, 0.0004649999999999377, 0.0003499999999999996, 0.0012749999999999984, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 2.999999999997449e-5, 2.999999999986347e-5, 0.0002650000000000005, 7.000000000000062e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 3.0000000000085514e-5, 6.500000000009276e-5, 0.0006050000000000005, 0.0003900000000000084, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0006899999999999684, 0.0004650000000000487, 0.0003499999999999996, 0.0012749999999999984, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[61], [60]]"
62,"[[""1.727745303255354e9""], [""1.72774530325551e9""]]","[[""1.727745303326786e9""], [""1.727745303467497e9""]]","[[0.07143211364746094], [0.21198701858520508]]",0.21198701858520508,0.003567934036254883,0.21555495262145996,"[0.015000000000000013, 0.00917, 0.996725, 0.9945499999999999, 0.00527, 0.03767, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.9944, 0.9914499999999999, 0.0045850000000000005, 0.03806, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9892600000000001, 0.9840049999999999, 0.015484999999999999, 0.048799999999999996, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 0.00012500000000004174, 0.000180000000000069, 0.0002699999999999994, 0.00016999999999999654, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.0002300000000000635, 0.00024000000000001798, 0.00041500000000000044, 0.0005600000000000049, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0007799999999998919, 0.0005650000000000377, 0.0004850000000000028, 0.0013000000000000025, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 0.00012499999999993072, 0.00017999999999995797, 0.0002700000000000003, 0.00017000000000000348, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.00022999999999995246, 0.00023999999999990695, 0.00041499999999999957, 0.000559999999999998, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0007800000000001139, 0.0005649999999999267, 0.0004849999999999993, 0.0012999999999999956, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[62], [61]]"
63,"[[""1.727745303476635e9""], [""1.727745303476805e9""]]","[[""1.727745303550832e9""], [""1.727745303687281e9""]]","[[0.07419705390930176], [0.21047592163085938]]",0.21047592163085938,0.003493070602416992,0.21396899223327637,"[0.015000000000000013, 0.00917, 0.99669, 0.9945150000000001, 0.005185, 0.03758999999999999, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.9943, 0.9913299999999999, 0.004844999999999999, 0.03798, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9896849999999999, 0.9844900000000001, 0.015425000000000001, 0.048455, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 0.00012000000000000899, 0.0001649999999998597, 0.0001849999999999994, 9.000000000000674e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.000260000000000038, 0.00024000000000001798, 0.0001549999999999989, 0.00048000000000000126, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0006050000000000777, 0.00044999999999995044, 0.0004249999999999983, 0.0009550000000000045, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 0.00012000000000000899, 0.00016500000000019277, 0.00018500000000000027, 8.999999999999286e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.00025999999999992696, 0.00023999999999990695, 0.0001550000000000015, 0.00048000000000000126, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0006049999999999667, 0.00045000000000006146, 0.00042500000000000177, 0.0009549999999999975, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[63], [62]]"
64,"[[""1.727745303696524e9""], [""1.727745303696696e9""]]","[[""1.727745303778792e9""], [""1.72774530390678e9""]]","[[0.08226799964904785], [0.2100839614868164]]",0.2100839614868164,0.0035789012908935547,0.21366286277770996,"[0.015000000000000013, 0.00917, 0.996725, 0.9945299999999999, 0.005059999999999999, 0.037475, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.9943500000000001, 0.9913750000000001, 0.005025, 0.037785, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.99035, 0.9852449999999999, 0.015254999999999998, 0.047935000000000005, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 3.500000000000725e-5, 7.000000000012552e-5, 6.0000000000001025e-5, 2.5000000000004186e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.00016999999999989246, 0.0001449999999998397, 2.499999999999985e-5, 0.00028500000000000053, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.00029000000000001247, 0.00021500000000007624, 0.00025500000000000175, 0.0004349999999999979, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 3.500000000000725e-5, 6.999999999990347e-5, 5.999999999999929e-5, 2.4999999999997247e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.0001700000000001145, 0.00014500000000006175, 2.499999999999985e-5, 0.00028500000000000053, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.00028999999999990145, 0.00021499999999996522, 0.0002549999999999983, 0.00043500000000000483, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[64], [63]]"
65,"[[""1.72774530391638e9""], [""1.727745303916531e9""]]","[[""1.727745303990981e9""], [""1.727745304127118e9""]]","[[0.0746011734008789], [0.2105870246887207]]",0.2105870246887207,0.0033948421478271484,0.21398186683654785,"[0.015000000000000013, 0.00917, 0.996725, 0.994515, 0.004935, 0.037415000000000004, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.994455, 0.9914799999999999, 0.005115, 0.037585, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9910000000000001, 0.9859700000000001, 0.015050000000000001, 0.047439999999999996, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 3.500000000000725e-5, 1.4999999999987246e-5, 6.499999999999995e-5, 8.500000000000174e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 6.499999999998174e-5, 4.0000000000040004e-5, 0.00011500000000000052, 8.500000000000174e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 3.0000000000085514e-5, 2.0000000000131024e-5, 4.99999999999997e-5, 5.9999999999997555e-5, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 3.500000000000725e-5, 1.4999999999987246e-5, 6.499999999999995e-5, 8.49999999999948e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 6.499999999998174e-5, 3.999999999992898e-5, 0.00011499999999999965, 8.500000000000174e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 2.999999999986347e-5, 1.999999999990898e-5, 5.000000000000143e-5, 6.0000000000004494e-5, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[65], [64]]"
66,"[[""1.727745304136656e9""], [""1.727745304136822e9""]]","[[""1.727745304211018e9""], [""1.727745304347057e9""]]","[[0.07436203956604004], [0.2102351188659668]]",0.2102351188659668,0.0030858516693115234,0.21332097053527832,"[0.015000000000000013, 0.00917, 0.9966700000000001, 0.9944400000000001, 0.00486, 0.037439999999999994, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.994535, 0.99156, 0.0051400000000000005, 0.03746, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.991445, 0.98648, 0.014889999999999997, 0.047085, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 6.0000000000060005e-5, 6.0000000000060005e-5, 0.0001399999999999995, 5.9999999999997555e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 4.999999999921734e-6, 2.999999999997449e-5, 0.0001399999999999995, 3.999999999999837e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.00024500000000005073, 0.00017000000000000348, 0.00010999999999999725, 0.0004149999999999987, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 5.999999999994898e-5, 5.999999999994898e-5, 0.00014000000000000037, 6.0000000000004494e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 5.000000000032756e-6, 2.999999999997449e-5, 0.00014000000000000037, 3.999999999999837e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0002449999999999397, 0.00017000000000000348, 0.00011000000000000246, 0.0004149999999999987, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[66], [65]]"
67,"[[""1.727745304355622e9""], [""1.727745304355781e9""]]","[[""1.727745304430906e9""], [""1.7277453045671e9""]]","[[0.07528400421142578], [0.2113189697265625]]",0.2113189697265625,0.003846883773803711,0.2151658535003662,"[0.015000000000000013, 0.00917, 0.9965700000000001, 0.994325, 0.004845, 0.037515, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.9945750000000001, 0.9916, 0.0051400000000000005, 0.03741, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9916349999999998, 0.9866999999999999, 0.01481, 0.046945, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 3.0000000000085514e-5, 5.500000000002725e-5, 0.00015500000000000062, 1.5000000000001124e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.5000000000052758e-5, 4.999999999999449e-5, 0.0001399999999999995, 8.99999999999998e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0003249999999997977, 0.00022999999999995246, 0.00019000000000000093, 0.0005549999999999999, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 2.999999999997449e-5, 5.500000000002725e-5, 0.00015499999999999976, 1.5000000000001124e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.4999999999941735e-5, 4.999999999999449e-5, 0.00014000000000000037, 8.99999999999998e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.00032500000000013074, 0.0002300000000000635, 0.0001899999999999992, 0.0005549999999999999, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[67], [66]]"
68,"[[""1.727745304577815e9""], [""1.727745304577979e9""]]","[[""1.727745304654147e9""], [""1.727745304796992e9""]]","[[0.07633185386657715], [0.21901297569274902]]",0.21901297569274902,0.0036869049072265625,0.22269988059997559,"[0.015000000000000013, 0.00917, 0.996475, 0.9942149999999998, 0.004880000000000001, 0.037599999999999995, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.99459, 0.9916200000000001, 0.005129999999999999, 0.037419999999999995, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9915900000000001, 0.986645, 0.014804999999999999, 0.046990000000000004, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 1.4999999999987246e-5, 1.4999999999876223e-5, 0.00012000000000000031, 0.00010000000000000286, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.0000000000020002e-5, 4.0000000000040004e-5, 0.00013000000000000077, 7.999999999999674e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.000300000000000078, 0.00020500000000001073, 0.000194999999999999, 0.0005100000000000035, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 1.4999999999987246e-5, 1.5000000000098268e-5, 0.00011999999999999945, 9.999999999999593e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.0000000000020002e-5, 3.999999999992898e-5, 0.00012999999999999904, 8.000000000000368e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.00029999999999996696, 0.00020500000000001073, 0.00019500000000000073, 0.0005099999999999966, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[68], [67]]"
69,"[[""1.727745304807324e9""], [""1.727745304807508e9""]]","[[""1.727745304910955e9""], [""1.727745305017138e9""]]","[[0.10363101959228516], [0.20963001251220703]]",0.20963001251220703,0.00356292724609375,0.21319293975830078,"[0.015000000000000013, 0.00917, 0.9964149999999999, 0.9941450000000001, 0.004934999999999999, 0.03766, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.9945949999999999, 0.9916299999999999, 0.00511, 0.037455, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.99139, 0.986425, 0.014850000000000002, 0.047155, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 6.500000000009276e-5, 2.4999999999941735e-5, 6.499999999999909e-5, 0.00016000000000000042, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 4.999999999921734e-6, 9.99999999995449e-6, 0.00010999999999999985, 4.500000000000337e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.00019000000000002348, 0.00012500000000004174, 0.00015000000000000256, 0.000345000000000005, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 6.499999999998174e-5, 2.5000000000052758e-5, 6.500000000000082e-5, 0.00016000000000000042, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 5.000000000143778e-6, 1.0000000000065512e-5, 0.00010999999999999985, 4.499999999999643e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.00019000000000002348, 0.00012500000000004174, 0.00014999999999999736, 0.0003449999999999981, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[69], [68]]"
70,"[[""1.727745305027116e9""], [""1.727745305027293e9""]]","[[""1.727745305321053e9""], [""1.727745305237147e9""]]","[[0.29393696784973145], [0.2098541259765625]]",0.29393696784973145,0.0027620792388916016,0.29669904708862305,"[0.015000000000000013, 0.00917, 0.996415, 0.994155, 0.0049949999999999994, 0.03767, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.9946050000000001, 0.99165, 0.005080000000000001, 0.03749, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9911400000000001, 0.986135, 0.014914999999999998, 0.047365, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 8.500000000000174e-5, 5.500000000002725e-5, 4.999999999999796e-6, 0.00016999999999999654, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 1.4999999999876223e-5, 9.99999999995449e-6, 7.999999999999848e-5, 1.0000000000003062e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 8.000000000008001e-5, 4.499999999996174e-5, 8.499999999999827e-5, 0.00013499999999999623, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 8.500000000000174e-5, 5.500000000002725e-5, 5.000000000000664e-6, 0.00017000000000000348, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 1.5000000000098268e-5, 1.0000000000065512e-5, 8.000000000000108e-5, 9.999999999996123e-6, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 7.999999999985796e-5, 4.499999999996174e-5, 8.500000000000174e-5, 0.00013500000000000317, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[70], [69]]"
71,"[[""1.727745305329822e9""], [""1.727745305329979e9""]]","[[""1.727745305411399e9""], [""1.727745305547564e9""]]","[[0.08157682418823242], [0.21758508682250977]]",0.21758508682250977,0.003329038619995117,0.22091412544250488,"[0.015000000000000013, 0.00917, 0.99648, 0.9942300000000001, 0.005040000000000001, 0.037625, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.9946400000000001, 0.99169, 0.0050349999999999995, 0.037505, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9909, 0.98587, 0.01498, 0.047545000000000004, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 7.00000000000145e-5, 4.999999999999449e-5, 3.999999999999924e-5, 0.0001250000000000001, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 9.99999999995449e-6, 2.0000000000020002e-5, 3.500000000000031e-5, 5.0000000000050004e-6, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 2.0000000000020002e-5, 2.0000000000020002e-5, 2.000000000000092e-5, 4.499999999999643e-5, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 7.00000000000145e-5, 5.0000000000105516e-5, 4.000000000000097e-5, 0.0001250000000000001, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 1.0000000000065512e-5, 1.999999999990898e-5, 3.499999999999944e-5, 4.9999999999980616e-6, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 2.0000000000020002e-5, 2.0000000000020002e-5, 1.9999999999999185e-5, 4.500000000000337e-5, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[71], [70]]"
72,"[[""1.727745305557002e9""], [""1.727745305557179e9""]]","[[""1.727745305626033e9""], [""1.727745305766939e9""]]","[[0.0690310001373291], [0.20975995063781738]]",0.20975995063781738,0.0026640892028808594,0.21242403984069824,"[0.015000000000000013, 0.00917, 0.996575, 0.994345, 0.005064999999999999, 0.037544999999999995, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.9946799999999999, 0.991735, 0.004985000000000002, 0.037500000000000006, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9907349999999999, 0.98568, 0.015030000000000002, 0.047659999999999994, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 3.500000000000725e-5, 3.500000000000725e-5, 6.500000000000082e-5, 4.500000000000337e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 1.1102230246251565e-16, 1.4999999999987246e-5, 1.5000000000001991e-5, 6.938893903907228e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 8.500000000011276e-5, 5.999999999994898e-5, 2.9999999999998778e-5, 0.00016000000000000736, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 3.500000000000725e-5, 3.500000000000725e-5, 6.499999999999909e-5, 4.499999999999643e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 1.1102230246251565e-16, 1.4999999999987246e-5, 1.4999999999998521e-5, 6.938893903907228e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 8.499999999989072e-5, 5.999999999994898e-5, 3.0000000000002247e-5, 0.00015999999999999348, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[72], [71]]"
73,"[[""1.727745305774366e9""], [""1.727745305774518e9""]]","[[""1.727745305851019e9""], [""1.727745306226862e9""]]","[[0.07665300369262695], [0.4523439407348633]]",0.4523439407348633,0.003184080123901367,0.45552802085876465,"[0.015000000000000013, 0.00917, 0.996675, 0.9944549999999999, 0.005065, 0.03746, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.99471, 0.9917750000000001, 0.004944999999999998, 0.037489999999999996, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.99066, 0.985585, 0.015059999999999997, 0.047700000000000006, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 5.000000000032756e-6, 5.000000000143778e-6, 6.499999999999995e-5, 3.999999999999837e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.0000000000020002e-5, 5.000000000032756e-6, 5.499999999999776e-5, 9.999999999996123e-6, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0001100000000000545, 7.499999999993623e-5, 6.000000000000276e-5, 0.00019999999999999185, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 5.000000000032756e-6, 4.999999999921734e-6, 6.499999999999995e-5, 3.999999999999837e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.0000000000020002e-5, 4.999999999921734e-6, 5.5000000000002096e-5, 1.0000000000003062e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.00010999999999994348, 7.500000000004725e-5, 5.9999999999997555e-5, 0.00020000000000000573, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[73], [72]]"
74,"[[""1.727745306235711e9""], [""1.727745306235871e9""]]","[[""1.727745306395828e9""], [""1.727745306447073e9""]]","[[0.16011691093444824], [0.21120190620422363]]",0.21120190620422363,0.0033829212188720703,0.2145848274230957,"[0.015000000000000013, 0.00917, 0.996745, 0.9945350000000002, 0.005050000000000001, 0.037405, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.99472, 0.9917849999999999, 0.004915000000000001, 0.037474999999999994, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9906600000000001, 0.9855849999999999, 0.015065000000000002, 0.04768, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 3.500000000000725e-5, 1.500000000020929e-5, 4.99999999999997e-5, 9.499999999999786e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 3.0000000000085514e-5, 1.4999999999876223e-5, 8.500000000000087e-5, 2.4999999999997247e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 9.999999999987796e-5, 6.500000000009276e-5, 6.499999999999735e-5, 0.0001799999999999996, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 3.500000000000725e-5, 1.4999999999876223e-5, 5.0000000000000565e-5, 9.499999999999786e-5, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.999999999997449e-5, 1.5000000000098268e-5, 8.499999999999914e-5, 2.5000000000004186e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.00010000000000010001, 6.499999999998174e-5, 6.500000000000256e-5, 0.0001799999999999996, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[74], [73]]"
75,"[[""1.727745306457197e9""], [""1.727745306457371e9""]]","[[""1.727745306531036e9""], [""1.727745306666683e9""]]","[[0.07383894920349121], [0.20931196212768555]]",0.20931196212768555,0.0032651424407958984,0.21257710456848145,"[0.015000000000000013, 0.00917, 0.9967750000000001, 0.9945649999999999, 0.005025, 0.037385, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.994705, 0.9917650000000001, 0.004914999999999999, 0.03747, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.9907149999999999, 0.985645, 0.015059999999999997, 0.04763, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 5.500000000002725e-5, 3.4999999999896225e-5, 2.499999999999985e-5, 0.00011500000000000399, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.4999999999941735e-5, 1.5000000000098268e-5, 8.499999999999914e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 7.500000000004725e-5, 4.499999999996174e-5, 6.000000000000276e-5, 0.00012999999999999817, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 5.499999999991623e-5, 3.500000000011827e-5, 2.499999999999985e-5, 0.00011499999999999705, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 2.5000000000052758e-5, 1.4999999999876223e-5, 8.500000000000087e-5, 2.9999999999995308e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 7.499999999993623e-5, 4.499999999996174e-5, 5.9999999999997555e-5, 0.00012999999999999817, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[75], [74]]"
