Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate
11,"[[""1.727744567702369e9""], [""1.727744567702521e9""]]","[[""1.727744567788079e9""], [""1.727744567907683e9""]]","[[0.08571004867553711], [0.20516180992126465]]",0.20516180992126465,0.002704143524169922,0.20786595344543457,"[0.015000000000000013, 0.0, 0.9978549999999999, 0.993075, 0.07305, 0.054924999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 1.000625, 0.996625, 0.048560000000000006, 0.05074, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9901899999999999, 0.9817600000000001, 0.08637500000000001, 0.05386, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.008754999999999957, 0.009965000000000002, 0.06805, 0.0009049999999999961, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0072350000000001025, 0.0068150000000000155, 0.04355999999999999, 0.005089999999999997, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009809999999999874, 0.01169000000000009, 0.071375, 0.011970000000000001, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.008755000000000068, 0.00996499999999989, 0.06805, 0.000905000000000003, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00723499999999988, 0.0068150000000001265, 0.04356000000000001, 0.005089999999999997, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009810000000000096, 0.011689999999999978, 0.07137500000000001, 0.011970000000000001, 1.3877787807814457e-17, 0.00917]]","[[10], [9]]"
12,"[[""1.727744567911338e9""], [""1.727744567911484e9""]]","[[""1.72774456799027e9""], [""1.727744568096444e9""]]","[[0.07893180847167969], [0.18495988845825195]]",0.18495988845825195,0.0027561187744140625,0.18771600723266602,"[0.015000000000000013, 0.0, 1.000785, 0.9973799999999999, 0.028045000000000004, 0.04917, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 1.00124, 0.99755, 0.018439999999999995, 0.048405, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99294, 0.98589, 0.03902499999999999, 0.057865, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.006175000000000042, 0.00600999999999996, 0.023045, 0.006659999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.006619999999999959, 0.005890000000000062, 0.013440000000000004, 0.007424999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007060000000000066, 0.007560000000000011, 0.024025000000000005, 0.007965, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.006175000000000042, 0.006010000000000071, 0.023045000000000003, 0.006659999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00662000000000007, 0.005890000000000062, 0.013439999999999994, 0.007425000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007059999999999955, 0.007560000000000011, 0.02402499999999999, 0.007965, 1.3877787807814457e-17, 0.00917]]","[[11], [10]]"
13,"[[""1.727744568100253e9""], [""1.727744568100452e9""]]","[[""1.727744568203117e9""], [""1.727744568288338e9""]]","[[0.10286378860473633], [0.18788599967956543]]",0.18788599967956543,0.0027229785919189453,0.19060897827148438,"[0.015000000000000013, 0.0, 1.00199, 0.99927, -0.00604, 0.04847, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 1.001195, 0.9974850000000002, -0.00408, 0.04941, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99493, 0.9888750000000001, 0.0030050000000000007, 0.0628, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0046199999999999575, 0.00376999999999994, 0.011040000000000001, 0.0073599999999999985, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.006665000000000032, 0.005955000000000155, 0.00908, 0.006420000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005070000000000019, 0.004575000000000107, 0.011995, 0.003029999999999998, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0046200000000000685, 0.00376999999999994, 0.011040000000000001, 0.0073599999999999985, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.006664999999999921, 0.005954999999999933, 0.009080000000000001, 0.006419999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005070000000000019, 0.004574999999999996, 0.011994999999999999, 0.003030000000000005, 1.3877787807814457e-17, 0.00917]]","[[12], [11]]"
14,"[[""1.727744568292166e9""], [""1.727744568292337e9""]]","[[""1.727744568375601e9""], [""1.727744568488682e9""]]","[[0.08343505859375], [0.19634509086608887]]",0.19634509086608887,0.0027408599853515625,0.19908595085144043,"[0.015000000000000013, 0.0, 1.00194, 0.999205, -0.017585, 0.05077, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 1.000865, 0.9969899999999999, -0.011494999999999998, 0.051555, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9955649999999999, 0.98982, -0.009385000000000006, 0.06573500000000002, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.004670000000000063, 0.003835000000000033, 0.022584999999999997, 0.005060000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0069949999999998624, 0.006449999999999956, 0.016495000000000003, 0.004274999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.004434999999999967, 0.003630000000000022, 0.024384999999999997, 9.500000000001174e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.004669999999999952, 0.003834999999999922, 0.022585, 0.005059999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0069950000000000845, 0.006450000000000178, 0.016495, 0.004275000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.004435000000000078, 0.003630000000000022, 0.024385000000000004, 9.499999999998399e-5, 1.3877787807814457e-17, 0.00917]]","[[13], [12]]"
15,"[[""1.727744568492505e9""], [""1.727744568492654e9""]]","[[""1.727744568570126e9""], [""1.727744568678809e9""]]","[[0.0776209831237793], [0.18615484237670898]]",0.18615484237670898,0.0026650428771972656,0.18881988525390625,"[0.015000000000000013, 0.0, 1.001225, 0.9981249999999999, -0.012095, 0.053375, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.998825, 0.994795, -0.007665, 0.053205, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9948950000000001, 0.9889699999999999, -0.0037550000000000023, 0.06620999999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.005385000000000084, 0.004914999999999892, 0.017095, 0.002454999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005584999999999951, 0.005205000000000015, 0.012665000000000001, 0.0026250000000000023, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.004515000000000047, 0.003889999999999949, 0.018754999999999997, 0.00038000000000000533, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.005384999999999973, 0.004915000000000003, 0.017095, 0.002454999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005585000000000062, 0.005205000000000015, 0.012665, 0.0026249999999999954, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.004514999999999936, 0.00389000000000006, 0.018755, 0.00037999999999999146, 1.3877787807814457e-17, 0.00917]]","[[14], [13]]"
16,"[[""1.727744568682612e9""], [""1.727744568682767e9""]]","[[""1.727744568772954e9""], [""1.727744568878643e9""]]","[[0.09034204483032227], [0.1958761215209961]]",0.1958761215209961,0.0030350685119628906,0.19891119003295898,"[0.015000000000000013, 0.0, 0.999145, 0.99577, -0.0011699999999999992, 0.05477, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.998355, 0.99409, 0.00010999999999999985, 0.05462999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.992635, 0.98639, 0.008324999999999999, 0.06516, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.004424999999999901, 0.004230000000000067, 0.006170000000000001, 0.0010599999999999984, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.006055000000000033, 0.005910000000000082, 0.00489, 0.0011999999999999927, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0035250000000000004, 0.0032200000000000006, 0.006674999999999999, 0.00066999999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.004425000000000123, 0.004229999999999956, 0.006169999999999999, 0.0010599999999999984, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.006055000000000033, 0.005909999999999971, 0.00489, 0.0012000000000000066, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0035250000000000004, 0.0032200000000000006, 0.006675, 0.0006700000000000039, 1.3877787807814457e-17, 0.00917]]","[[15], [14]]"
17,"[[""1.727744568882893e9""], [""1.727744568883057e9""]]","[[""1.727744568965016e9""], [""1.72774456906044e9""]]","[[0.082122802734375], [0.1773829460144043]]",0.1773829460144043,0.002727985382080078,0.18011093139648438,"[0.015000000000000013, 0.0, 0.9986900000000001, 0.9950849999999999, 0.007634999999999999, 0.05542, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9962, 0.99196, 0.005839999999999998, 0.0546, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.989475, 0.982885, 0.017435, 0.064705, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0048800000000001065, 0.004914999999999892, 0.002635, 0.0004099999999999937, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0038000000000000256, 0.003629999999999911, 0.0008400000000000022, 0.001230000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0017249999999999766, 0.0017650000000000166, 0.0024349999999999997, 0.001125000000000001, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0048799999999999955, 0.004915000000000114, 0.0026349999999999993, 0.00041000000000000064, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0038000000000000256, 0.003630000000000022, 0.0008399999999999979, 0.001229999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0017249999999999766, 0.0017650000000000166, 0.0024349999999999997, 0.001125000000000001, 1.3877787807814457e-17, 0.00917]]","[[16], [15]]"
18,"[[""1.727744569064485e9""], [""1.727744569064639e9""]]","[[""1.7277445691581e9""], [""1.727744569248564e9""]]","[[0.09361481666564941], [0.18392491340637207]]",0.18392491340637207,0.0021250247955322266,0.1860499382019043,"[0.015000000000000013, 0.0, 0.997605, 0.9941200000000001, 0.010605, 0.054770000000000006, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9961, 0.991815, 0.007640000000000001, 0.055045, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.985985, 0.9791, 0.021175, 0.065345, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.003334999999999977, 0.0032600000000001517, 0.005604999999999999, 0.0010600000000000054, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0039000000000000146, 0.003774999999999973, 0.0026399999999999983, 0.000784999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0005749999999999922, 0.00024000000000001798, 0.006175, 0.0004849999999999993, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.003334999999999977, 0.0032599999999999296, 0.005605, 0.0010599999999999915, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0039000000000000146, 0.003774999999999973, 0.002640000000000001, 0.000785000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0005749999999999922, 0.00024000000000001798, 0.006175, 0.0004849999999999993, 1.3877787807814457e-17, 0.00917]]","[[17], [16]]"
19,"[[""1.727744569251726e9""], [""1.727744569251848e9""]]","[[""1.727744569337095e9""], [""1.727744569410719e9""]]","[[0.08536911010742188], [0.15887093544006348]]",0.15887093544006348,0.0030820369720458984,0.16195297241210938,"[0.015000000000000013, 0.0, 0.99737, 0.9939999999999999, 0.009849999999999998, 0.054229999999999993, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99393, 0.9897800000000001, 0.006345, 0.0548, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9829, 0.9757449999999999, 0.020245, 0.06716, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.002630000000000021, 0.002429999999999932, 0.004850000000000002, 0.0015999999999999903, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0011599999999999389, 0.0008900000000000574, 0.0013449999999999998, 0.0010300000000000031, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.002569999999999961, 0.0019650000000001056, 0.005245, 0.0013299999999999979, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.002630000000000021, 0.0024300000000001543, 0.0048499999999999975, 0.0016000000000000042, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0011600000000000499, 0.0008899999999999464, 0.0013449999999999998, 0.0010299999999999962, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.002569999999999961, 0.0019649999999998835, 0.005245, 0.0013299999999999979, 1.3877787807814457e-17, 0.00917]]","[[18], [17]]"
20,"[[""1.727744569415244e9""], [""1.727744569415458e9""]]","[[""1.727744569490105e9""], [""1.727744569588528e9""]]","[[0.07486081123352051], [0.17306995391845703]]",0.17306995391845703,0.0028090476989746094,0.17587900161743164,"[0.015000000000000013, 0.0, 0.99777, 0.9945950000000001, 0.007195000000000002, 0.05376, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99185, 0.98766, 0.004335, 0.05556, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.980965, 0.9736500000000001, 0.017939999999999998, 0.06892, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0022300000000000653, 0.001835000000000142, 0.002194999999999999, 0.0020700000000000024, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0007199999999999429, 0.0009400000000000519, 0.0006650000000000002, 0.0002699999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0038650000000000073, 0.0030999999999998806, 0.0029400000000000016, 0.0030900000000000094, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0022299999999999542, 0.00183499999999992, 0.0021950000000000016, 0.0020699999999999955, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0007200000000000539, 0.0009399999999999409, 0.0006649999999999998, 0.0002699999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0038650000000000073, 0.0031000000000001027, 0.002939999999999998, 0.0030899999999999955, 1.3877787807814457e-17, 0.00917]]","[[19], [18]]"
21,"[[""1.727744569592821e9""], [""1.727744569592997e9""]]","[[""1.727744569680167e9""], [""1.727744569758398e9""]]","[[0.08734607696533203], [0.16540098190307617]]",0.16540098190307617,0.002090930938720703,0.16749191284179688,"[0.015000000000000013, 0.0, 0.99739, 0.99442, 0.004765, 0.05338999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9899049999999999, 0.98552, 0.00301, 0.056835, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9804050000000001, 0.973055, 0.016285, 0.06985500000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0010599999999999499, 0.00046000000000001595, 0.00023499999999999997, 0.002439999999999991, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0019050000000000455, 0.0019300000000000983, 0.00199, 0.0010050000000000059, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.004264999999999963, 0.003454999999999986, 0.001284999999999998, 0.004024999999999987, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0010599999999999499, 0.00046000000000001595, 0.00023499999999999997, 0.0024400000000000047, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0019049999999999345, 0.0019299999999999873, 0.00199, 0.001004999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.004265000000000074, 0.003454999999999986, 0.0012850000000000014, 0.004025000000000015, 1.3877787807814457e-17, 0.00917]]","[[20], [19]]"
22,"[[""1.72774456976171e9""], [""1.727744569761834e9""]]","[[""1.727744569845225e9""], [""1.727744569918707e9""]]","[[0.08351516723632812], [0.15687298774719238]]",0.15687298774719238,0.002813100814819336,0.15968608856201172,"[0.015000000000000013, 0.0, 0.9966949999999999, 0.9937549999999999, 0.003615, 0.053660000000000006, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9888600000000002, 0.9842700000000002, 0.0029650000000000006, 0.05791, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98137, 0.974125, 0.015655, 0.06969, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0002249999999999197, 0.0004050000000000997, 0.001385, 0.0021700000000000053, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0021299999999998542, 0.0019499999999997852, 0.0020350000000000004, 0.0020799999999999985, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0037599999999999856, 0.0030649999999999844, 0.0006550000000000028, 0.0038600000000000023, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00022500000000014175, 0.0004049999999999887, 0.001385, 0.0021699999999999914, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0021300000000001873, 0.0019500000000002293, 0.0020349999999999995, 0.0020800000000000055, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0037599999999999856, 0.0030649999999999844, 0.0006549999999999993, 0.0038600000000000023, 1.3877787807814457e-17, 0.00917]]","[[21], [20]]"
23,"[[""1.727744569923124e9""], [""1.727744569923271e9""]]","[[""1.727744570005116e9""], [""1.727744570078994e9""]]","[[0.08199191093444824], [0.15572309494018555]]",0.15572309494018555,0.0027620792388916016,0.15848517417907715,"[0.015000000000000013, 0.0, 0.995895, 0.99282, 0.00364, 0.05442, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.988575, 0.9838699999999999, 0.00379, 0.058219999999999994, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.983475, 0.976465, 0.015610000000000002, 0.06858999999999998, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 0.0005100000000000104, 0.00136, 0.0014100000000000015, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00197500000000006, 0.0016800000000001258, 0.0012100000000000001, 0.0023900000000000032, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.002574999999999994, 0.002114999999999978, 0.000609999999999996, 0.0027600000000000124, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 0.0005100000000000104, 0.00136, 0.0014099999999999946, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.001974999999999949, 0.0016799999999999038, 0.0012100000000000001, 0.0023899999999999963, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.002574999999999994, 0.002114999999999978, 0.0006100000000000029, 0.0027599999999999847, 1.3877787807814457e-17, 0.00917]]","[[22], [21]]"
24,"[[""1.72774457008342e9""], [""1.727744570083574e9""]]","[[""1.72774457017343e9""], [""1.727744570238559e9""]]","[[0.09000992774963379], [0.1549849510192871]]",0.1549849510192871,0.0027170181274414062,0.15770196914672852,"[0.015000000000000013, 0.0, 0.9951600000000002, 0.991865, 0.00414, 0.055264999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.988985, 0.9842599999999999, 0.004830000000000001, 0.05785, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.986275, 0.97956, 0.015624999999999997, 0.06697, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00012000000000012001, 0.00015500000000001624, 0.0008599999999999997, 0.0005649999999999961, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0014849999999999586, 0.0011800000000000699, 0.00017000000000000088, 0.002020000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0009449999999999736, 0.0007800000000000029, 0.000625000000000004, 0.0011400000000000021, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00011999999999989797, 0.00015500000000001624, 0.0008600000000000005, 0.000565000000000003, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0014849999999999586, 0.0011799999999999589, 0.00016999999999999914, 0.002020000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0009449999999999736, 0.0007800000000000029, 0.0006249999999999971, 0.0011400000000000021, 1.3877787807814457e-17, 0.00917]]","[[23], [22]]"
25,"[[""1.727744570243021e9""], [""1.727744570243171e9""]]","[[""1.727744570335261e9""], [""1.727744570416373e9""]]","[[0.0922400951385498], [0.1732020378112793]]",0.1732020378112793,0.002768993377685547,0.17597103118896484,"[0.015000000000000013, 0.0, 0.994435, 0.9909200000000001, 0.004550000000000001, 0.05592499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.989815, 0.98514, 0.005619999999999998, 0.05708500000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.989145, 0.982725, 0.015375000000000003, 0.06527000000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0002449999999999397, 0.0001900000000001345, 0.00045000000000000075, 9.500000000001174e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0008350000000000302, 0.0005699999999999594, 0.0006200000000000016, 0.0012549999999999922, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0007450000000001067, 0.0006249999999999867, 0.00037499999999999686, 0.0005600000000000049, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00024500000000005073, 0.00018999999999991246, 0.000449999999999999, 9.499999999999093e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0008350000000000302, 0.0005700000000000705, 0.0006199999999999982, 0.001255000000000013, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0007449999999999957, 0.0006249999999999867, 0.0003750000000000038, 0.0005599999999999911, 1.3877787807814457e-17, 0.00917]]","[[24], [23]]"
26,"[[""1.727744570420915e9""], [""1.727744570421186e9""]]","[[""1.727744570505201e9""], [""1.727744570558546e9""]]","[[0.08428621292114258], [0.1373600959777832]]",0.1373600959777832,0.0028769969940185547,0.14023709297180176,"[0.015000000000000013, 0.0, 0.993665, 0.98998, 0.004685, 0.05639000000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99083, 0.9862249999999999, 0.006020000000000001, 0.05622499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9915449999999999, 0.98537, 0.014849999999999999, 0.06386, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00018499999999999073, 0.00029999999999996696, 0.0003150000000000002, 0.0005599999999999911, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0001100000000000545, 7.499999999993623e-5, 0.0010199999999999992, 0.00039500000000000646, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0021649999999998615, 0.0017899999999999583, 0.0001499999999999991, 0.0019699999999999995, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00018499999999999073, 0.000300000000000078, 0.0003150000000000002, 0.0005600000000000119, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00010999999999994348, 7.500000000004725e-5, 0.001020000000000001, 0.0003949999999999926, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0021650000000000835, 0.0017900000000000693, 0.00015000000000000083, 0.0019699999999999995, 1.3877787807814457e-17, 0.00917]]","[[25], [24]]"
27,"[[""1.727744570563282e9""], [""1.727744570563443e9""]]","[[""1.727744570657336e9""], [""1.727744570708535e9""]]","[[0.09405398368835449], [0.14509201049804688]]",0.14509201049804688,0.002810955047607422,0.1479029655456543,"[0.015000000000000013, 0.0, 0.9928699999999999, 0.98905, 0.004654999999999999, 0.056749999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99178, 0.9872650000000002, 0.0061200000000000004, 0.05547, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9930450000000001, 0.9870300000000001, 0.014214999999999998, 0.062975, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 7.000000000012552e-5, 0.00017999999999995797, 0.0003449999999999998, 0.0009200000000000041, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0004899999999999904, 0.0005950000000001232, 0.0011199999999999995, 0.0003599999999999992, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.002995000000000081, 0.0024600000000001288, 0.0007849999999999992, 0.0028550000000000034, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 6.999999999990347e-5, 0.000180000000000069, 0.0003450000000000007, 0.0009199999999999972, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0004899999999999904, 0.0005949999999997901, 0.0011200000000000003, 0.0003599999999999992, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00299499999999997, 0.0024599999999999067, 0.000785000000000001, 0.0028549999999999964, 1.3877787807814457e-17, 0.00917]]","[[26], [25]]"
