Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	corrupt	TBler
16.912	UL	1691	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.0065	UL	1700	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.0065	UL	1700	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.0115	UL	1701	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.0115	UL	1701	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.012	UL	1701	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.012	UL	1701	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.1065	UL	1710	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.1065	UL	1710	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.1115	UL	1711	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.1115	UL	1711	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.112	UL	1711	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.112	UL	1711	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.2065	UL	1720	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.2065	UL	1720	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.2115	UL	1721	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.2115	UL	1721	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.212	UL	1721	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.212	UL	1721	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.3065	UL	1730	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.3065	UL	1730	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.3115	UL	1731	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.3115	UL	1731	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.312	UL	1731	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.312	UL	1731	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.4065	UL	1740	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.4065	UL	1740	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.4115	UL	1741	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.4115	UL	1741	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.412	UL	1741	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.412	UL	1741	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.5065	UL	1750	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.5065	UL	1750	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.5115	UL	1751	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.5115	UL	1751	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.512	UL	1751	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.512	UL	1751	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.6065	UL	1760	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.6065	UL	1760	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.6115	UL	1761	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.6115	UL	1761	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.612	UL	1761	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.612	UL	1761	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.7065	UL	1770	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.7065	UL	1770	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.7115	UL	1771	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.7115	UL	1771	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.712	UL	1771	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.712	UL	1771	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.8065	UL	1780	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.8065	UL	1780	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.8115	UL	1781	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.8115	UL	1781	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.812	UL	1781	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.812	UL	1781	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.9065	UL	1790	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.9065	UL	1790	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
17.9115	UL	1791	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.9115	UL	1791	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
17.912	UL	1791	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
17.912	UL	1791	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.0065	UL	1800	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.0065	UL	1800	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.0115	UL	1801	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.0115	UL	1801	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.012	UL	1801	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.012	UL	1801	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.1065	UL	1810	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.1065	UL	1810	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.1115	UL	1811	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.1115	UL	1811	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.112	UL	1811	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.112	UL	1811	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.2065	UL	1820	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.2065	UL	1820	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.2115	UL	1821	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.2115	UL	1821	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.212	UL	1821	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.212	UL	1821	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.3065	UL	1830	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.3065	UL	1830	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.3115	UL	1831	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.3115	UL	1831	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.312	UL	1831	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.312	UL	1831	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.4065	UL	1840	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.4065	UL	1840	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.4115	UL	1841	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.4115	UL	1841	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.412	UL	1841	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.412	UL	1841	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.5065	UL	1850	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.5065	UL	1850	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.5115	UL	1851	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.5115	UL	1851	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.512	UL	1851	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.512	UL	1851	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.6065	UL	1860	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.6065	UL	1860	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.6115	UL	1861	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.6115	UL	1861	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.612	UL	1861	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.612	UL	1861	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.7065	UL	1870	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.7065	UL	1870	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.7115	UL	1871	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.7115	UL	1871	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.712	UL	1871	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.712	UL	1871	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.8065	UL	1880	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.8065	UL	1880	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.8115	UL	1881	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.8115	UL	1881	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.812	UL	1881	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.812	UL	1881	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.9065	UL	1890	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.9065	UL	1890	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
18.9115	UL	1891	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.9115	UL	1891	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
18.912	UL	1891	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
18.912	UL	1891	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.0065	UL	1900	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.0065	UL	1900	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.0115	UL	1901	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.0115	UL	1901	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.012	UL	1901	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.012	UL	1901	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.1065	UL	1910	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.1065	UL	1910	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.1115	UL	1911	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.1115	UL	1911	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.112	UL	1911	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.112	UL	1911	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.2065	UL	1920	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.2065	UL	1920	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.2115	UL	1921	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.2115	UL	1921	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.212	UL	1921	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.212	UL	1921	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.3065	UL	1930	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.3065	UL	1930	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.3115	UL	1931	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.3115	UL	1931	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.312	UL	1931	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.312	UL	1931	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.4065	UL	1940	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.4065	UL	1940	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.4115	UL	1941	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.4115	UL	1941	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.412	UL	1941	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.412	UL	1941	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.5065	UL	1950	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.5065	UL	1950	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.5115	UL	1951	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.5115	UL	1951	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.512	UL	1951	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.512	UL	1951	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.6065	UL	1960	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.6065	UL	1960	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.6115	UL	1961	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.6115	UL	1961	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.612	UL	1961	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.612	UL	1961	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.7065	UL	1970	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.7065	UL	1970	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.7115	UL	1971	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.7115	UL	1971	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.712	UL	1971	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.712	UL	1971	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.8065	UL	1980	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.8065	UL	1980	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
19.8115	UL	1981	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.8115	UL	1981	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
19.812	UL	1981	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
19.812	UL	1981	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
