Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
27.6117	1	0	1	-69.8399
27.6524	1	0	1	-69.8399
27.7015	1	0	1	-69.8399
27.7024	1	0	1	-69.8399
27.7064	1	0	1	-69.8399
27.711	1	0	1	-69.8399
27.7117	1	0	1	-69.8399
27.7524	1	0	1	-69.8399
27.8015	1	0	1	-69.8399
27.8024	1	0	1	-69.8399
27.8064	1	0	1	-69.8399
27.811	1	0	1	-69.8399
27.8117	1	0	1	-69.8399
27.8524	1	0	1	-69.8399
27.9015	1	0	1	-69.8399
27.9024	1	0	1	-69.8399
27.9064	1	0	1	-69.8399
27.911	1	0	1	-69.8399
27.9117	1	0	1	-69.8399
27.9524	1	0	1	-69.8399
28.0015	1	0	1	-69.8399
28.0024	1	0	1	-69.8399
28.0064	1	0	1	-69.8399
28.011	1	0	1	-69.8399
28.0117	1	0	1	-69.8399
28.0524	1	0	1	-69.8399
28.1015	1	0	1	-69.8399
28.1024	1	0	1	-69.8399
28.1064	1	0	1	-69.8399
28.111	1	0	1	-69.8399
28.1117	1	0	1	-69.8399
28.1524	1	0	1	-69.8399
28.2015	1	0	1	-69.8399
28.2024	1	0	1	-69.8399
28.2064	1	0	1	-69.8399
28.211	1	0	1	-69.8399
28.2117	1	0	1	-69.8399
28.2524	1	0	1	-69.8399
28.3015	1	0	1	-69.8399
28.3024	1	0	1	-69.8399
28.3064	1	0	1	-69.8399
28.311	1	0	1	-69.8399
28.3117	1	0	1	-69.8399
28.3524	1	0	1	-69.8399
28.4015	1	0	1	-69.8399
28.4024	1	0	1	-69.8399
28.4064	1	0	1	-69.8399
28.411	1	0	1	-69.8399
28.4117	1	0	1	-69.8399
28.4524	1	0	1	-69.8399
28.5015	1	0	1	-69.8399
28.5024	1	0	1	-69.8399
28.5064	1	0	1	-69.8399
28.511	1	0	1	-69.8399
28.5117	1	0	1	-69.8399
28.5524	1	0	1	-69.8399
28.6015	1	0	1	-69.8399
28.6024	1	0	1	-69.8399
28.6064	1	0	1	-69.8399
28.611	1	0	1	-69.8399
28.6117	1	0	1	-69.8399
28.6524	1	0	1	-69.8399
28.7015	1	0	1	-69.8399
28.7024	1	0	1	-69.8399
28.7064	1	0	1	-69.8399
28.711	1	0	1	-69.8399
28.7117	1	0	1	-69.8399
28.7524	1	0	1	-69.8399
28.8015	1	0	1	-69.8399
28.8024	1	0	1	-69.8399
28.8064	1	0	1	-69.8399
28.811	1	0	1	-69.8399
28.8117	1	0	1	-69.8399
28.8524	1	0	1	-69.8399
28.9015	1	0	1	-69.8399
28.9024	1	0	1	-69.8399
28.9064	1	0	1	-69.8399
28.911	1	0	1	-69.8399
28.9117	1	0	1	-69.8399
28.9524	1	0	1	-69.8399
29.0015	1	0	1	-69.8399
29.0024	1	0	1	-69.8399
29.0064	1	0	1	-69.8399
29.011	1	0	1	-69.8399
29.0117	1	0	1	-69.8399
29.0524	1	0	1	-69.8399
29.1015	1	0	1	-69.8399
29.1024	1	0	1	-69.8399
29.1064	1	0	1	-69.8399
29.111	1	0	1	-69.8399
29.1117	1	0	1	-69.8399
29.1524	1	0	1	-69.8399
29.2015	1	0	1	-69.8399
29.2024	1	0	1	-69.8399
29.2064	1	0	1	-69.8399
29.211	1	0	1	-69.8399
29.2117	1	0	1	-69.8399
29.2524	1	0	1	-69.8399
29.3015	1	0	1	-69.8399
29.3024	1	0	1	-69.8399
29.3064	1	0	1	-69.8399
29.311	1	0	1	-69.8399
29.3117	1	0	1	-69.8399
29.3524	1	0	1	-69.8399
29.4015	1	0	1	-69.8399
29.4024	1	0	1	-69.8399
29.4064	1	0	1	-69.8399
29.411	1	0	1	-69.8399
29.4117	1	0	1	-69.8399
29.4524	1	0	1	-69.8399
29.5015	1	0	1	-69.8399
29.5024	1	0	1	-69.8399
29.5064	1	0	1	-69.8399
29.511	1	0	1	-69.8399
29.5117	1	0	1	-69.8399
29.5524	1	0	1	-69.8399
29.6015	1	0	1	-69.8399
29.6024	1	0	1	-69.8399
29.6064	1	0	1	-69.8399
29.611	1	0	1	-69.8399
29.6117	1	0	1	-69.8399
29.6524	1	0	1	-69.8399
29.7015	1	0	1	-69.8399
29.7024	1	0	1	-69.8399
29.7064	1	0	1	-69.8399
29.711	1	0	1	-69.8399
29.7117	1	0	1	-69.8399
29.7524	1	0	1	-69.8399
29.8015	1	0	1	-69.8399
29.8024	1	0	1	-69.8399
29.8064	1	0	1	-69.8399
29.811	1	0	1	-69.8399
29.8117	1	0	1	-69.8399
29.8524	1	0	1	-69.8399
29.9015	1	0	1	-69.8399
29.9024	1	0	1	-69.8399
29.9064	1	0	1	-69.8399
29.911	1	0	1	-69.8399
29.9117	1	0	1	-69.8399
29.9524	1	0	1	-69.8399
30.0015	1	0	1	-69.8399
30.0024	1	0	1	-69.8399
30.0064	1	0	1	-69.8399
30.011	1	0	1	-69.8399
30.0117	1	0	1	-69.8399
30.0524	1	0	1	-69.8399
30.1015	1	0	1	-69.8399
30.1024	1	0	1	-69.8399
30.1064	1	0	1	-69.8399
30.111	1	0	1	-69.8399
30.1117	1	0	1	-69.8399
30.1524	1	0	1	-69.8399
30.2015	1	0	1	-69.8399
30.2024	1	0	1	-69.8399
30.2064	1	0	1	-69.8399
30.211	1	0	1	-69.8399
30.2117	1	0	1	-69.8399
30.2524	1	0	1	-69.8399
30.3015	1	0	1	-69.8399
30.3024	1	0	1	-69.8399
30.3064	1	0	1	-69.8399
30.311	1	0	1	-69.8399
30.3117	1	0	1	-69.8399
30.3524	1	0	1	-69.8399
30.4015	1	0	1	-69.8399
30.4024	1	0	1	-69.8399
30.4064	1	0	1	-69.8399
30.411	1	0	1	-69.8399
30.4117	1	0	1	-69.8399
30.4524	1	0	1	-69.8399
30.5015	1	0	1	-69.8399
30.5024	1	0	1	-69.8399
30.5064	1	0	1	-69.8399
30.511	1	0	1	-69.8399
30.5117	1	0	1	-69.8399
30.5524	1	0	1	-69.8399
30.6015	1	0	1	-69.8399
30.6024	1	0	1	-69.8399
30.6064	1	0	1	-69.8399
30.611	1	0	1	-69.8399
30.6117	1	0	1	-69.8399
30.6524	1	0	1	-69.8399
30.7015	1	0	1	-69.8399
30.7024	1	0	1	-69.8399
30.7064	1	0	1	-69.8399
30.711	1	0	1	-69.8399
30.7117	1	0	1	-69.8399
30.7524	1	0	1	-69.8399
30.8015	1	0	1	-69.8399
30.8024	1	0	1	-69.8399
30.8064	1	0	1	-69.8399
30.811	1	0	1	-69.8399
30.8117	1	0	1	-69.8399
30.8524	1	0	1	-69.8399
30.9015	1	0	1	-69.8399
30.9024	1	0	1	-69.8399
30.9064	1	0	1	-69.8399
30.911	1	0	1	-69.8399
30.9117	1	0	1	-69.8399
30.9524	1	0	1	-69.8399
31.0015	1	0	1	-69.8399
31.0024	1	0	1	-69.8399
31.0064	1	0	1	-69.8399
31.011	1	0	1	-69.8399
31.0117	1	0	1	-69.8399
31.0524	1	0	1	-69.8399
31.1015	1	0	1	-69.8399
31.1024	1	0	1	-69.8399
31.1064	1	0	1	-69.8399
31.111	1	0	1	-69.8399
31.1117	1	0	1	-69.8399
31.1524	1	0	1	-69.8399
31.2015	1	0	1	-69.8399
31.2024	1	0	1	-69.8399
31.2064	1	0	1	-69.8399
31.211	1	0	1	-69.8399
31.2117	1	0	1	-69.8399
31.2524	1	0	1	-69.8399
31.3015	1	0	1	-69.8399
31.3024	1	0	1	-69.8399
31.3064	1	0	1	-69.8399
